movie_id,averagerating,numvotes,primary_title,original_title,runtime_minutes,genres,title,studio,domestic_gross,year
tt4786282,6.3,100650,Lights Out,Lights Out,81.0,"Drama,Horror,Mystery",Lights Out,WB (NL),67300000.0,2016
tt4881806,6.2,219125,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,128.0,"Action,Adventure,Sci-Fi",Jurassic World: Fallen Kingdom,Uni.,417700000.0,2018
tt4899406,6.8,2314,Neon Bull,Boi Neon,101.0,Drama,Neon Bull,KL,26700.0,2016
tt4956994,4.9,26,We Are Family,Wo men quan jia bu tai shu,91.0,"Comedy,Drama,Family",We Are Family,UTV,638000.0,2010
tt4995858,4.1,39,Mandy,Mandy,113.0,"Drama,Thriller",Mandy,RLJ,1200000.0,2018
tt5111874,6.7,10884,My Scientology Movie,My Scientology Movie,99.0,Documentary,My Scientology Movie,Magn.,22900.0,2017
tt5281700,5.4,565,Heartbeats,Heartbeats,107.0,"Comedy,Drama,Music",Heartbeats,IFC,68700.0,2011
tt5439796,7.0,105966,Logan Lucky,Logan Lucky,118.0,"Comedy,Crime,Drama",Logan Lucky,BST,27800000.0,2017
tt5452964,6.8,1102,Don't Call Me Son,Mãe Só Há Uma,82.0,Drama,Don't Call Me Son,Zeit.,11700.0,2016
tt5474036,6.9,5061,Manmarziyaan,Manmarziyaan,156.0,Romance,Manmarziyaan,Eros,567000.0,2018
tt5503688,5.7,4931,6 Below: Miracle on the Mountain,6 Below: Miracle on the Mountain,98.0,"Adventure,Biography,Drama",6 Below: Miracle on the Mountain,MOM,14800.0,2017
tt5711148,6.7,6688,Film Stars Don't Die in Liverpool,Film Stars Don't Die in Liverpool,105.0,"Biography,Drama,Romance",Film Stars Don't Die in Liverpool,SPC,1000000.0,2017
tt5776858,7.5,86061,Phantom Thread,Phantom Thread,130.0,"Drama,Romance",Phantom Thread,Focus,21200000.0,2017
tt6182954,7.1,753,The Treasure,El-Kanz: El-Haqiqah wa el-Khayal 1,157.0,"Action,Adventure,Drama",The Treasure,SDS,50200.0,2016
tt6359956,5.5,33056,A Bad Moms Christmas,A Bad Moms Christmas,104.0,"Adventure,Comedy",A Bad Moms Christmas,STX,72100000.0,2017
